PublishedLineName,DirectionRef,NextStopPointName,VehicleLocation.Latitude,VehicleLocation.Longitude,DistanceFromStop
B26,1.0,PUTNAM AV/CLASSON AV,40.683048,-73.958569,38.0
B26,1.0,WYCKOFF AV/JEFFERSON AV,40.69784,-73.908051,116.0
B26,1.0,WYCKOFF AV/WEIRFIELD ST,40.697055,-73.906662,131.0
B26,1.0,WYCKOFF ST/PALMETTO ST,40.69918,-73.910448,0.0
B3,0.0,25 AV/84 ST,40.598303,-73.986798,101.0
B3,0.0,25 AV/86 ST,40.598240999999994,-73.986862,0.0
B3,0.0,25 AV/BATH AV,40.594144,-73.991128,59.0
B3,0.0,25 AV/HARWAY AV,40.5930655,-73.99225,0.0
B3,0.0,AV U/BEDFORD AV,40.599787,-73.947725,129.0
B3,0.0,AV U/BRAGG ST,40.601038,-73.936327,0.0
B3,0.0,AV U/BROWN ST,40.600605,-73.94027,60.0
B3,0.0,AV U/COLEMAN ST,40.608678000000005,-73.924312,11.0
B3,0.0,AV U/CONEY ISLAND AV,40.598344,-73.960874,39.0
B3,0.0,AV U/E 13 ST,40.598407,-73.960287,204.0
B3,0.0,AV U/E 16 ST,40.598954,-73.955298,1.0
B3,0.0,AV U/E 18 ST,40.599177000000005,-73.95326899999999,9.0
B3,0.0,AV U/E 23 ST,40.599736,-73.94818000000001,4.0
B3,0.0,AV U/E 28 ST,40.600244,-73.94357,12.0
B3,0.0,AV U/E 33 ST,40.604696000000004,-73.93044599999999,53.0
B3,0.0,AV U/E 35 ST,40.606142,-73.928219,3.0
B3,0.0,AV U/E 54 ST,40.611016,-73.92051,5.0
B3,0.0,AV U/E 56 ST,40.612213,-73.918863,18.0
B3,0.0,AV U/E 64 ST,40.615781,-73.913337,137.0
B3,0.0,AV U/E 66 ST,40.617244,-73.911079,0.0
B3,0.0,AV U/E 69 ST,40.618840999999996,-73.908982,45.0
B3,0.0,AV U/E 71 ST,40.61992166666667,-73.90730833333333,0.0
B3,0.0,AV U/FLATBUSH AV,40.610129,-73.921875,3.0
B3,0.0,AV U/FORD ST,40.60087,-73.93786800000001,11.0
B3,0.0,AV U/MC DONALD AV,40.596938,-73.97359,12.0
B3,0.0,AV U/MILL AV,40.615313,-73.91405999999999,17.0
B3,0.0,AV U/NOSTRAND AV,40.600412,-73.942009,4.0
B3,0.0,AV U/OCEAN AV,40.599214,-73.952936,196.0
B3,0.0,AV U/W 12 ST,40.59587,-73.98326999999999,2.0
B3,0.0,AV U/W 5 ST,40.596638,-73.976311,18.0
B3,0.0,AV U/W 7 ST,40.596378,-73.978651,2.0
B3,0.0,AV U/W 9 ST,40.59616,-73.980644,55.0
B3,0.0,STILLWELL AV/85 ST,40.597595,-73.985428,14.0
B3,1.0,25 AV/86 ST,40.597732,-73.98739549999999,13.0
B3,1.0,25 AV/BATH AV,40.59451,-73.990746,61.0
B3,1.0,25 AV/BENSON AV,40.596117,-73.989073,22.0
B3,1.0,25 AV/HARWAY AV,40.59284,-73.992485,6.0
B3,1.0,86 ST/STILLWELL AV,40.596740000000004,-73.98525699999999,0.0
B3,1.0,AV U/BATCHELDER ST,40.600752,-73.938921,47.0
B3,1.0,AV U/BEDFORD AV,40.599934999999995,-73.946383,59.0
B3,1.0,AV U/CONEY ISLAND AV,40.598363,-73.960702,80.0
B3,1.0,AV U/E 13 ST,40.598592,-73.95857099999999,6.0
B3,1.0,AV U/E 15 ST,40.598760999999996,-73.957051,13.0
B3,1.0,AV U/E 16 ST,40.599049,-73.954398,131.0
B3,1.0,AV U/E 18 ST,40.599107000000004,-73.953889,1.0
B3,1.0,AV U/E 2 ST,40.597494,-73.968571,129.0
B3,1.0,AV U/E 23 ST,40.599846,-73.947194,149.0
B3,1.0,AV U/E 27 ST,40.600066999999996,-73.945154,2.0
B3,1.0,AV U/E 33 ST,40.604925,-73.930095,10.0
B3,1.0,AV U/E 5 ST,40.597746,-73.96629,72.0
B3,1.0,AV U/E 54 ST,40.611739,-73.919524,112.0
B3,1.0,AV U/E 56 ST,40.612202,-73.918879,49.0
B3,1.0,AV U/E 66 ST,40.617146000000005,-73.91123,2.0
B3,1.0,AV U/E 71 ST,40.619618,-73.907779,0.0
B3,1.0,AV U/E 8 ST,40.598234999999995,-73.961843,135.0
B3,1.0,AV U/FLATBUSH AV,40.610089,-73.922201,12.0
B3,1.0,AV U/GERRITSEN AV,40.60164,-73.935177,23.0
B3,1.0,AV U/KIMBALL ST,40.609001,-73.923903,140.0
B3,1.0,AV U/MC DONALD AV,40.597009,-73.972955,6.0
B3,1.0,AV U/MILL AV,40.615227000000004,-73.914194,4.0
B3,1.0,AV U/NOSTRAND AV,40.600454,-73.941632,16.0
B3,1.0,AV U/OCEAN AV,40.599337,-73.951806,7.0
B3,1.0,AV U/OCEAN PY,40.597879999999996,-73.965057,3.0
B3,1.0,AV U/STUART ST,40.603017,-73.933042,128.0
B3,1.0,AV U/W 10 ST,40.596129,-73.980913,64.0
B3,1.0,AV U/W 12 ST,40.595856,-73.983399,12.0
B3,1.0,AV U/W 5 ST,40.596594,-73.976711,15.0
B3,1.0,AV U/W 8 ST,40.596428,-73.978197,95.0
B31,0.0,AV R/BEDFORD AV,40.606897,-73.94774699999999,4.0
B31,0.0,AV R/NOSTRAND AV,40.607416,-73.94299699999999,5.0
B31,0.0,AV R/OCEAN AV,40.606406,-73.95220400000001,28.0
B31,0.0,GERRITSEN AV/AV U,40.602,-73.935331,22.0
B31,0.0,GERRITSEN AV/AV V,40.599469,-73.932512,80.0
B31,0.0,GERRITSEN AV/CHANNEL AV,40.594905,-73.927428,12.0
B31,0.0,GERRITSEN AV/CYRUS AV,40.590227,-73.922219,0.0
B31,0.0,GERRITSEN AV/EVERETT AV,40.592426,-73.924673,93.0
B31,0.0,GERRITSEN AV/GERRITSEN BEACH,40.58702475,-73.9186245,0.0
B31,0.0,GERRITSEN AV/WHITNEY AV,40.5984,-73.931321,0.0
B31,0.0,QUENTIN RD/E 16 ST,40.608382,-73.957089,0.0
B31,0.0,QUENTIN RD/E 19 ST,40.608725,-73.953176,147.0
B31,1.0,AV R/NOSTRAND AV,40.607374,-73.94337,0.0
B31,1.0,AV R/OCEAN AV,40.606283000000005,-73.953314,35.0
B31,1.0,E 16 ST/AV R,40.608364,-73.957261,264.0
B31,1.0,GERRITSEN AV/AV U,40.601425,-73.934687,0.0
B31,1.0,GERRITSEN AV/BARTLETT PL,40.591288,-73.923407,4.0
B31,1.0,GERRITSEN AV/BATCHELDER ST,40.607579,-73.941553,248.0
B31,1.0,GERRITSEN AV/BIJOU AV,40.596094,-73.928751,0.0
B31,1.0,GERRITSEN AV/CYRUS AV,40.590481,-73.922503,14.0
B31,1.0,GERRITSEN AV/FORD ST,40.605639000000004,-73.93939,72.0
B31,1.0,GERRITSEN AV/GERITSEN BEACH,40.587228,-73.91889,4.0
B31,1.0,GERRITSEN AV/LOIS AV,40.588235,-73.920002,27.0
B31,1.0,GERRITSEN AV/WHITNEY AV,40.598633,-73.93158100000001,9.0
B31,1.0,QUENTIN RD/E 16 ST,40.608379,-73.957122,0.0
B32,0.0,44 DR/21 ST,40.747926,-73.947415,6.0
B32,0.0,BROADWAY/BEDFORD AV,40.710204,-73.963142,103.0
B32,0.0,FRANKLIN ST/INDIA ST,40.732199,-73.957974,4.0
B32,0.0,KENT AV/N 12 ST,40.7228,-73.959058,71.0
B32,0.0,KENT AV/S 1 ST,40.715702,-73.96633800000001,13.0
B32,0.0,KENT AV/S 3 ST,40.713571,-73.96729300000001,74.0
B32,0.0,KENT AV/S 6 ST,40.710817,-73.968506,163.0
B32,1.0,21 ST/45th ROAD,40.746444,-73.947911,8.0
B32,1.0,FRANKLIN ST/GREEN ST,40.734254,-73.95702,172.0
B32,1.0,FRANKLIN ST/GREENPOINT AV,40.730025,-73.95761800000001,39.0
B32,1.0,FRANKLIN ST/INDIA ST,40.733518,-73.95819200000001,184.0
B32,1.0,FRANKLIN ST/MESEROLE AV,40.72732,-73.957171,224.0
B32,1.0,FRANKLIN ST/NOBLE ST,40.728639,-73.957391,48.0
B32,1.0,WYTHE AV/METROPOLITAN AV,40.718636,-73.96138499999999,292.0
B32,1.0,WYTHE AV/N 6 ST,40.718789,-73.96122,0.0
B32,1.0,WYTHE AV/S 3 ST,40.714903,-73.964865,151.0
B32,1.0,Washington Plaza roadway (not a stop),40.7094005,-73.9599605,19.0
B35,0.0,14 AV/36 ST,40.641071999999994,-73.982237,21.0
B35,0.0,14 AV/39 ST,40.639699,-73.984756,104.0
B35,0.0,14 AV/CHURCH AV,40.641706,-73.981581,31.0
B35,0.0,39 ST/12 AV,40.64186,-73.988339,19.0
B35,0.0,39 ST/13 AV,40.641065000000005,-73.987022,111.0
B35,0.0,39 ST/2 AV,40.655587,-74.011016,97.0
B35,0.0,39 ST/3 AV,40.654101000000004,-74.008527,11.0
B35,0.0,39 ST/4 AV,40.652861,-74.00654899999999,85.0
B35,0.0,39 ST/5 AV,40.651371999999995,-74.00408399999999,4.0
B35,0.0,39 ST/7 AV,40.649228,-74.000536,145.0
B35,0.0,39 ST/8 AV,40.647077,-73.996977,3.0
B35,0.0,39 ST/9 AV,40.645756,-73.994787,0.0
B35,0.0,39 ST/FT HAMILTON PY,40.642983,-73.99019399999999,5.0
B35,0.0,CHURCH AV/BEDFORD AV,40.65052,-73.956046,6.0
B35,0.0,CHURCH AV/CONEY ISLAND AV,40.646226,-73.971203,13.0
B35,0.0,CHURCH AV/E 18 ST,40.649303,-73.963426,17.0
B35,0.0,CHURCH AV/E 3 ST,40.643315,-73.978213,106.0
B35,0.0,CHURCH AV/E 38 ST,40.651134000000006,-73.942418,78.0
B35,0.0,CHURCH AV/E 42 ST,40.651364,-73.938276,49.0
B35,0.0,CHURCH AV/E 46 ST,40.651574,-73.933999,10.0
B35,0.0,CHURCH AV/E 48 ST,40.651637,-73.932591,12.0
B35,0.0,CHURCH AV/E 5 ST,40.644473,-73.975453,16.0
B35,0.0,CHURCH AV/E 52 ST,40.652172,-73.9285,35.0
B35,0.0,CHURCH AV/E 54 ST,40.652411,-73.926208,9.0
B35,0.0,CHURCH AV/E 56 ST,40.652491999999995,-73.924784,49.0
B35,0.0,CHURCH AV/E 93 ST,40.654064,-73.91798399999999,13.0
B35,0.0,CHURCH AV/E 94 ST,40.654846,-73.91677299999999,3.0
B35,0.0,CHURCH AV/E 96 ST,40.655062,-73.916438,144.0
B35,0.0,CHURCH AV/FLATBUSH AV,40.65043,-73.958225,0.0
B35,0.0,CHURCH AV/KINGS HY,40.652448,-73.922463,13.0
B35,0.0,CHURCH AV/MC DONALD AV,40.642716,-73.97963100000001,0.0
B35,0.0,CHURCH AV/NEW YORK AV,40.650929999999995,-73.94704499999999,69.0
B35,0.0,CHURCH AV/NOSTRAND AV,40.650813,-73.94943,12.0
B35,0.0,CHURCH AV/OCEAN AV,40.650139,-73.960555,0.0
B35,0.0,CHURCH AV/OCEAN PY,40.644915000000005,-73.974417,39.0
B35,0.0,CHURCH AV/REMSEN AV,40.653009999999995,-73.9196175,0.0
B35,0.0,CHURCH AV/ROCKAWAY PY,40.656401,-73.914367,9.0
B35,0.0,CHURCH AV/ROGERS AV,40.650689,-73.951994,0.0
B35,0.0,CHURCH AV/RUGBY RD,40.647968,-73.966821,46.0
B35,0.0,CHURCH AV/TROY AV,40.6514,-73.93757,153.0
B35,0.0,CHURCH AV/UTICA AV,40.651724,-73.930577,0.0
B35,0.0,E 98 ST/HEGEMAN AV,40.655815000000004,-73.912692,25.0
B35,0.0,HEGEMAN AV/MOTHER GASTON BL,40.656811,-73.903673,0.0
B35,0.0,HEGEMAN AV/OSBORN ST,40.656596,-73.905114,4.0
B35,0.0,HEGEMAN AV/ROCKAWAY AV,40.656347,-73.9068,32.0
B35,0.0,HEGEMAN AV/THATFORD AV,40.656468,-73.905982,23.0
B35,0.0,HEGEMAN AV/THOMAS S BOYLAND ST,40.655921,-73.909664,14.0
B35,0.0,HEGEMAN AV/WATKINS ST,40.657069,-73.903627,135.0
B35,1.0,13 AV/37 ST,40.641827,-73.98504,3.0
B35,1.0,39 ST/1 AV,40.656469,-74.0120695,3.0
B35,1.0,39 ST/10 AV,40.644775,-73.993163,12.0
B35,1.0,39 ST/12 AV,40.642114,-73.98875799999999,7.0
B35,1.0,39 ST/13 AV,40.640848999999996,-73.98666300000001,3.0
B35,1.0,39 ST/2 AV,40.655497,-74.010865,0.0
B35,1.0,39 ST/3 AV,40.653663,-74.007873,0.0
B35,1.0,39 ST/4 AV,40.652661,-74.00621899999999,35.0
B35,1.0,39 ST/5 AV,40.651196,-74.003793,0.0
B35,1.0,39 ST/6 AV,40.649903,-74.001652,43.0
B35,1.0,39 ST/8 AV,40.64589,-73.995005,285.0
B35,1.0,39 ST/9 AV,40.64587,-73.994973,0.0
B35,1.0,39 ST/FT HAMILTON PY,40.64298,-73.99019,70.0
B35,1.0,CHURCH AV/BEDFORD AV,40.650515999999996,-73.956133,11.0
B35,1.0,CHURCH AV/BROOKLYN AV,40.6511,-73.944201,2.0
B35,1.0,CHURCH AV/CHESTER AV,40.641407,-73.98278499999999,3.0
B35,1.0,CHURCH AV/CONEY ISLAND AV,40.646475,-73.970611,5.0
B35,1.0,CHURCH AV/E 18 ST,40.64929,-73.96345699999999,0.0
B35,1.0,CHURCH AV/E 3 ST,40.644162,-73.976198,153.0
B35,1.0,CHURCH AV/E 39 ST,40.651215,-73.94116,14.0
B35,1.0,CHURCH AV/E 42 ST,40.651356,-73.938448,0.0
B35,1.0,CHURCH AV/E 46 ST,40.651543,-73.93464300000001,2.0
B35,1.0,CHURCH AV/E 48 ST,40.651666,-73.931912,23.0
B35,1.0,CHURCH AV/E 5 ST,40.644315,-73.97583399999999,8.0
B35,1.0,CHURCH AV/E 52 ST,40.652097,-73.928804,2.0
B35,1.0,CHURCH AV/E 54 ST,40.65245,-73.92554200000001,119.0
B35,1.0,CHURCH AV/E 55 ST,40.652453,-73.925493,0.0
B35,1.0,CHURCH AV/E 7 ST,40.645812,-73.972211,118.0
B35,1.0,CHURCH AV/E 94 ST,40.654569,-73.917197,11.0
B35,1.0,CHURCH AV/E 96 ST,40.65555,-73.915683,8.0
B35,1.0,CHURCH AV/E 98 ST,40.656659000000005,-73.913969,11.0
B35,1.0,CHURCH AV/FLATBUSH AV,40.650304,-73.95920600000001,15.0
B35,1.0,CHURCH AV/KINGS HY,40.652466,-73.922888,44.0
B35,1.0,CHURCH AV/MC DONALD AV,40.642726,-73.979608,21.0
B35,1.0,CHURCH AV/NEW YORK AV,40.650927,-73.94708,2.0
B35,1.0,CHURCH AV/NOSTRAND AV,40.650788,-73.949943,4.0
B35,1.0,CHURCH AV/OCEAN AV,40.650114,-73.960757,58.0
B35,1.0,CHURCH AV/RALPH AV,40.652534,-73.921065,17.0
B35,1.0,CHURCH AV/REMSEN AV,40.653434000000004,-73.91895799999999,92.0
B35,1.0,CHURCH AV/ROGERS AV,40.650723,-73.951261,135.0
B35,1.0,CHURCH AV/STORY ST,40.641944,-73.98146899999999,9.0
B35,1.0,CHURCH AV/TROY AV,40.651472,-73.936065,44.0
B35,1.0,CHURCH AV/UTICA AV,40.651789,-73.92996099999999,50.0
B35,1.0,CHURCH AV/WESTMINSTER RD,40.647765,-73.967334,133.0
B35,1.0,E 98 ST/HEGEMAN AV,40.655912,-73.912801,0.0
B35,1.0,HEGEMAN AV/CHESTER AV,40.656149,-73.90813299999999,0.0
B35,1.0,HEGEMAN AV/THOMAS S BOYLAND ST,40.655883,-73.909918,34.0
B36,0.0,AV Z/BEDFORD AV,40.589014,-73.944811,54.0
B36,0.0,AV Z/CONEY ISLAND AV,40.587278999999995,-73.96059,2.0
B36,0.0,AV Z/E 12 ST,40.587506,-73.95853100000001,17.0
B36,0.0,AV Z/E 15 ST,40.588009,-73.95395699999999,22.0
B36,0.0,AV Z/E 17 ST,40.588045,-73.953621,136.0
B36,0.0,AV Z/E 19 ST,40.588429,-73.950147,0.0
B36,0.0,AV Z/E 7 ST,40.587099,-73.962233,5.0
B36,0.0,AV Z/OCEAN AV,40.588532,-73.949176,23.0
B36,0.0,AV Z/OCEAN PY,40.586727,-73.96562800000001,11.0
B36,0.0,GRAVESEND NECK RD/EAST 29 St,40.599934000000005,-73.942464,15.0
B36,0.0,NEPTUNE AV/OCEAN PY,40.580181,-73.968236,11.0
B36,0.0,NOSTRAND AV/AV V,40.597628,-73.94135,59.0
B36,0.0,NOSTRAND AV/AV W,40.595372,-73.940913,44.0
B36,0.0,NOSTRAND AV/AV X,40.593427,-73.940457,93.0
B36,0.0,NOSTRAND AV/AV Y,40.591958,-73.940177,6.0
B36,0.0,NOSTRAND AV/AV Z,40.589490999999995,-73.94045799999999,101.0
B36,0.0,NOSTRAND AV/GRAVESEND NECK RD,40.600353000000005,-73.94256899999999,102.0
B36,0.0,OCEAN PY/SHORE PY,40.585451,-73.96635,3.0
B36,0.0,OCEAN PY/WEST AV,40.581151,-73.96741800000001,31.0
B36,0.0,SURF AV/STILLWELL AV,40.575565000000005,-73.980587,17.0
B36,0.0,SURF AV/W 10 ST,40.575507,-73.979021,135.0
B36,0.0,SURF AV/W 16 ST,40.575461,-73.982997,0.0
B36,0.0,SURF AV/W 21 ST,40.574489,-73.98800399999999,66.0
B36,0.0,SURF AV/W 23 ST,40.57394,-73.989909,7.0
B36,0.0,SURF AV/W 25 ST,40.573403000000006,-73.99185899999999,48.0
B36,0.0,SURF AV/W 28 ST,40.573085999999996,-73.993358,0.0
B36,0.0,SURF AV/W 29 ST,40.572778,-73.996149,88.0
B36,0.0,SURF AV/W 32 ST,40.57275,-73.99773499999999,11.0
B36,0.0,W 33 ST/MERMAID AV,40.575106,-73.99963699999999,0.0
B36,0.0,W 33 ST/NEPTUNE AV,40.577409,-74.00005,0.0
B36,0.0,W 33 ST/SURF AV,40.573533000000005,-73.99934300000001,60.0
B36,0.0,W 37 ST/BAY VIEW AV,40.579734,-74.003765,110.0
B36,0.0,W 37 ST/NEPTUNE AV,40.575575,-74.002976,180.0
B36,0.0,W 5 ST/NEPTUNE AV,40.579476,-73.971937,0.0
B36,1.0,AV Z/CONEY ISLAND AV,40.587348999999996,-73.959956,15.0
B36,1.0,AV Z/E 12 ST,40.587577,-73.957879,62.0
B36,1.0,AV Z/E 13 ST,40.58775,-73.956299,24.0
B36,1.0,AV Z/E 15 ST,40.588001,-73.95401600000001,55.0
B36,1.0,AV Z/E 18 ST,40.588312,-73.951192,57.0
B36,1.0,AV Z/E 28 ST,40.589363,-73.94162299999999,46.0
B36,1.0,AV Z/HUBBARD ST,40.587115999999995,-73.962087,100.0
B36,1.0,AV Z/OCEAN AV,40.588476,-73.949703,8.0
B36,1.0,AV Z/OCEAN PY,40.586724,-73.965648,0.0
B36,1.0,NEPTUNE AV/OCEAN PY,40.580609,-73.967546,75.0
B36,1.0,NOSTRAND AV/AV V,40.598015000000004,-73.941425,7.0
B36,1.0,NOSTRAND AV/AV W,40.596168,-73.941066,14.0
B36,1.0,NOSTRAND AV/AV X,40.594161,-73.940678,32.0
B36,1.0,NOSTRAND AV/AV Y,40.59138,-73.940224,2.0
B36,1.0,OCEAN PKY/SHORE PKY,40.584827000000004,-73.966828,5.0
B36,1.0,OCEAN PY/WEST AV,40.581701,-73.967291,10.0
B36,1.0,SURF AV /W 17 ST,40.575331,-73.984259,7.0
B36,1.0,SURF AV/STILLWELL AV,40.575563,-73.981049,13.0
B36,1.0,SURF AV/W 10 ST,40.575408,-73.977603,71.0
B36,1.0,SURF AV/W 21 ST,40.574502,-73.987959,13.0
B36,1.0,SURF AV/W 25 ST,40.573373,-73.991984,7.0
B36,1.0,SURF AV/W 32 ST,40.572775,-73.998508,0.0
B36,1.0,SURF AV/W 35 ST,40.572996,-74.000734,3.0
B36,1.0,SURF AV/W 37 ST,40.573389,-74.00256,3.0
B36,1.0,SURF AV/W 5 ST,40.575165000000005,-73.973392,103.0
B36,1.0,W 5 ST/W BRIGHTON AV,40.576645,-73.972836,40.0
B37,0.0,3 AV/20 ST,40.663717999999996,-73.997663,130.0
B37,0.0,3 AV/26 ST,40.660688,-74.000776,37.0
B37,0.0,3 AV/30 ST,40.656809,-74.004819,314.0
B37,0.0,3 AV/39 ST,40.653632,-74.008096,4.0
B37,0.0,3 AV/42 ST,40.651503000000005,-74.01033100000001,112.0
B37,0.0,3 AV/44 ST,40.651133,-74.010717,7.0
B37,0.0,3 AV/47 ST,40.648061,-74.01390400000001,156.0
B37,0.0,3 AV/53 ST,40.645599,-74.016468,77.0
B37,0.0,3 AV/60 ST,40.641778,-74.020464,13.0
B37,0.0,3 AV/65 ST,40.639164,-74.023663,18.0
B37,0.0,3 AV/72 ST,40.633782000000004,-74.026843,37.0
B37,0.0,3 AV/78 ST,40.629532,-74.02857900000001,5.0
B37,0.0,3 AV/8 ST,40.671985,-73.990581,0.0
B37,0.0,3 AV/86 ST,40.62287,-74.031302,107.0
B37,0.0,3 AV/90 ST,40.620548,-74.032251,44.0
B37,0.0,3 AV/92 ST,40.619246999999994,-74.032781,69.0
B37,0.0,3 AV/BALTIC ST,40.681178,-73.98351,74.0
B37,0.0,3 AV/BAY RIDGE AV,40.63542,-74.026169,74.0
B37,0.0,3 AV/BERGEN ST,40.683921000000005,-73.98165,6.0
B37,0.0,3 AV/MARINE AV,40.612345,-74.03586800000001,313.0
B37,0.0,3 ST/3 AV,40.674558000000005,-73.988433,84.0
B37,0.0,4 AV/DEAN ST,40.683547,-73.978995,4.0
B37,1.0,3 AV/21 ST,40.668053,-73.993861,543.0
B37,1.0,3 AV/3 ST,40.675246,-73.98786,9.0
B37,1.0,3 AV/33 ST,40.657111,-74.005064,0.0
B37,1.0,3 AV/37 ST,40.655195,-74.007064,8.0
B37,1.0,3 AV/39 ST,40.653733,-74.008554,7.0
B37,1.0,3 AV/49 ST,40.648127,-74.014388,0.0
B37,1.0,3 AV/54 ST,40.646457,-74.01613,113.0
B37,1.0,3 AV/58 ST,40.643440000000005,-74.019286,5.0
B37,1.0,3 AV/61 ST,40.642919,-74.019832,221.0
B37,1.0,3 AV/77 ST,40.629825,-74.028459,0.0
B37,1.0,3 AV/83 ST,40.626487,-74.029825,67.0
B37,1.0,3 AV/86 ST,40.625091,-74.030393,213.0
B37,1.0,3 AV/89 ST,40.621164,-74.031999,4.0
B37,1.0,3 AV/BAY RIDGE AV,40.636693,-74.025654,138.0
B37,1.0,3 AV/BAY RIDGE PY,40.633131,-74.027108,172.0
B37,1.0,3 AV/BUTLER ST,40.68186,-73.983047,156.0
B37,1.0,3 AV/DE GRAW ST,40.679966,-73.984328,80.0
B37,1.0,3 AV/SENATOR ST,40.63728,-74.025414,47.0
B37,1.0,3 AV/WARREN ST,40.683173,-73.979247,486.0
B37,1.0,4 AV/100 ST,40.612624,-74.033828,4.0
B37,1.0,4 AV/99 ST,40.615266999999996,-74.034406,299.0
B37,1.0,SHORE RD/4 AV,40.612393,-74.03402700000001,175.0
B38,0.0,ADAMS ST/BKLYN SUPREME CRT,40.692735,-73.989091,18.0
B38,0.0,DE KALB AV/BUSHWICK AV,40.695309,-73.928063,8.0
B38,0.0,DE KALB AV/CYPRESS AV,40.706491,-73.917007,36.0
B38,0.0,DE KALB AV/EVERGREEN AV,40.695996,-73.927392,52.0
B38,0.0,DE KALB AV/IRVING AV,40.702172,-73.92133100000001,105.0
B38,0.0,DE KALB AV/KNICKERBOCKER AV,40.700286,-73.92318399999999,147.0
B38,0.0,DE KALB AV/MYRTLE AV,40.698437,-73.925002,0.0
B38,0.0,DE KALB AV/ST NICHOLAS AV,40.705591999999996,-73.917924,15.0
B38,0.0,DE KALB AV/WILSON AV,40.699496,-73.923962,5.0
B38,0.0,DE KALB AV/WYCKOFF AV,40.704519,-73.919015,0.0
B38,0.0,FULTON ST/ASHLAND PL,40.687944,-73.97851800000001,29.0
B38,0.0,FULTON ST/BOND ST,40.689775,-73.983147,7.0
B38,0.0,FULTON ST/FLATBUSH AV EXT,40.689023999999996,-73.981245,0.0
B38,0.0,FULTON ST/HOYT ST,40.690759,-73.9856,7.0
B38,0.0,FULTON ST/LAFAYETTE AV,40.687271,-73.97681800000001,16.0
B38,0.0,FULTON ST/SMITH ST,40.691559999999996,-73.987605,9.0
B38,0.0,KOSSUTH PL/BROADWAY,40.692966,-73.927621,15.0
B38,0.0,KOSSUTH PL/BUSHWICK AV,40.693998,-73.92661899999999,5.0
B38,0.0,LAFAYETTE AV/BEDFORD AV,40.689471000000005,-73.954889,16.0
B38,0.0,LAFAYETTE AV/CARLTON AV,40.687559,-73.971456,8.0
B38,0.0,LAFAYETTE AV/CLASSON AV,40.688691,-73.961649,174.0
B38,0.0,LAFAYETTE AV/FRANKLIN AV,40.689169500000006,-73.9574745,2.0
B38,0.0,LAFAYETTE AV/GRAND AV,40.688531,-73.963041,51.0
B38,0.0,LAFAYETTE AV/LEWIS AV,40.691503999999995,-73.937201,72.0
B38,0.0,LAFAYETTE AV/MALCOLM X BL,40.692269,-73.930539,3.0
B38,0.0,LAFAYETTE AV/MARCUS GARVEY BL,40.691259,-73.939322,3.0
B38,0.0,LAFAYETTE AV/MARCY AV,40.690286,-73.947787,0.0
B38,0.0,LAFAYETTE AV/NOSTRAND AV,40.689915,-73.951012,2.0
B38,0.0,LAFAYETTE AV/PATCHEN AV,40.692547999999995,-73.928112,0.0
B38,0.0,LAFAYETTE AV/S PORTLAND AV,40.687221,-73.97435,11.0
B38,0.0,LAFAYETTE AV/STUYVESANT AV,40.691860999999996,-73.934108,58.0
B38,0.0,LAFAYETTE AV/THROOP AV,40.690932000000004,-73.942151,3.0
B38,0.0,LAFAYETTE AV/VANDERBILT AV,40.687705,-73.970171,154.0
B38,0.0,LAFAYETTE AV/WASHINGTON AV,40.688077,-73.966928,130.0
B38,0.0,ONDERDONK AV/CATALPA AV,40.701525,-73.903065,0.0
B38,0.0,SENECA AV/BLEECKER ST,40.705513,-73.91225899999999,123.0
B38,0.0,SENECA AV/CORNELIA ST,40.700872,-73.90441899999999,0.0
B38,0.0,SENECA AV/HARMAN ST,40.706072999999996,-73.913211,70.0
B38,0.0,SENECA AV/MADISON ST,40.702002,-73.906327,3.0
B38,0.0,SENECA AV/PALMETTO ST,40.703677,-73.909157,146.0
B38,0.0,SENECA AV/STOCKHOLM ST,40.707621,-73.915852,115.0
B38,0.0,STANHOPE ST/ONDERDONK AV,40.707223,-73.913881,96.0
B38,0.0,STARR ST/METROPOLITAN AV,40.713271999999996,-73.914835,13.0
B38,0.0,STARR ST/WOODWARD AV,40.711385,-73.916722,36.0
B38,0.0,TILLARY ST/CADMAN PZ E,40.696164,-73.99036,0.0
B38,0.0,WOODWARD AV/STANHOPE ST,40.708940000000005,-73.912562,6.0
B38,1.0,CADMAN PLZ W/MONTAGUE ST,40.693511,-73.990511,9.0
B38,1.0,CADMAN PLZ W/TILLARY ST,40.695997,-73.991038,11.0
B38,1.0,DE KALB AV/BEDFORD AV,40.690998,-73.954634,102.0
B38,1.0,DE KALB AV/BOND ST,40.68998,-73.982642,4.0
B38,1.0,DE KALB AV/BROADWAY,40.693999,-73.929573,9.0
B38,1.0,DE KALB AV/BUSHWICK AV,40.695009999999996,-73.928614,8.0
B38,1.0,DE KALB AV/CARLTON AV,40.689572999999996,-73.971917,7.0
B38,1.0,DE KALB AV/CYPRESS AV,40.706596000000005,-73.9169,38.0
B38,1.0,DE KALB AV/EVERGREEN AV,40.695951,-73.927437,4.0
B38,1.0,DE KALB AV/FLATBUSH AV EX,40.689924,-73.98123100000001,2.0
B38,1.0,DE KALB AV/FRANKLIN AV,40.690765,-73.956659,43.0
B38,1.0,DE KALB AV/FT GREENE PL,40.689762,-73.976822,15.0
B38,1.0,DE KALB AV/IRVING AV,40.702488,-73.921021,8.0
